year,fee_monthly,year_hh_inc,facility,age_group,reg_schl,daily_hours,first_sib_disc,second_sib_disc,gross_net_income,sib_fee_high_paid,months,Income Table (Y/N),fee exempt (age),fee exempt (year),otherstipulations,pov_sub(Y/N),kreis_city,elig_voters,voter_rate,num_votes,cdurt,spdrt,grnrt,linkrt,fdprt,afdrt,otherrt,regional_schlüssel,ausbthrt_total,ausbrth15_20,ausbrth21_25,ausbrth26_30,ausbrth31_35,ausbrth36_40,ausbrth41_45,ausbrth46_50,deubthrt_total,deubrth15_20,deubrth21_25,deubrth26_30,deubrth31_35,deubrth36_40,deubrth41_45,deubrth46_50,fee_per_inc
2017,0.0,15000.0,,>2,51190000000,5.0,1.0,1.0,9.0,Y,12,Y,U2 Ü2,,,Y,      Oberhausen Kreisfreie Stadt,152264.0,72.0,108531.0,3.8525788931880296,2.9973487254549966,19.114300810144414,12.088549788371575,10.490141117340032,7.629059468578657,22.045703839122485,5119000,0.0750591682632706,0.06480446927374303,0.1823308270676692,0.2913907284768212,0.303347280334728,0.024832214765100672,0.0007037297677691766,0.15867768595041326,0.036597262870362635,0.006365625621643127,0.03151674326986211,0.044950159864585296,0.03590052146008825,0.003456689711264741,0.0,0.008243405275779377,0.0
2017,0.0,15000.0,,>2,51190000000,7.0,1.0,1.0,9.0,Y,12,Y,U2 Ü2,,,Y,      Oberhausen Kreisfreie Stadt,152264.0,72.0,108531.0,3.8525788931880296,2.9973487254549966,19.114300810144414,12.088549788371575,10.490141117340032,7.629059468578657,22.045703839122485,5119000,0.0750591682632706,0.06480446927374303,0.1823308270676692,0.2913907284768212,0.303347280334728,0.024832214765100672,0.0007037297677691766,0.15867768595041326,0.036597262870362635,0.006365625621643127,0.03151674326986211,0.044950159864585296,0.03590052146008825,0.003456689711264741,0.0,0.008243405275779377,0.0
2017,0.0,15000.0,,>2,51190000000,9.0,1.0,1.0,9.0,Y,12,Y,U2 Ü2,,,Y,      Oberhausen Kreisfreie Stadt,152264.0,72.0,108531.0,3.8525788931880296,2.9973487254549966,19.114300810144414,12.088549788371575,10.490141117340032,7.629059468578657,22.045703839122485,5119000,0.0750591682632706,0.06480446927374303,0.1823308270676692,0.2913907284768212,0.303347280334728,0.024832214765100672,0.0007037297677691766,0.15867768595041326,0.036597262870362635,0.006365625621643127,0.03151674326986211,0.044950159864585296,0.03590052146008825,0.003456689711264741,0.0,0.008243405275779377,0.0
2017,0.0,15000.0,,<2,51190000000,5.0,1.0,1.0,9.0,Y,12,Y,U2 Ü2,,,Y,      Oberhausen Kreisfreie Stadt,152264.0,72.0,108531.0,3.8525788931880296,2.9973487254549966,19.114300810144414,12.088549788371575,10.490141117340032,7.629059468578657,22.045703839122485,5119000,0.0750591682632706,0.06480446927374303,0.1823308270676692,0.2913907284768212,0.303347280334728,0.024832214765100672,0.0007037297677691766,0.15867768595041326,0.036597262870362635,0.006365625621643127,0.03151674326986211,0.044950159864585296,0.03590052146008825,0.003456689711264741,0.0,0.008243405275779377,0.0
2017,0.0,15000.0,,<2,51190000000,7.0,1.0,1.0,9.0,Y,12,Y,U2 Ü2,,,Y,      Oberhausen Kreisfreie Stadt,152264.0,72.0,108531.0,3.8525788931880296,2.9973487254549966,19.114300810144414,12.088549788371575,10.490141117340032,7.629059468578657,22.045703839122485,5119000,0.0750591682632706,0.06480446927374303,0.1823308270676692,0.2913907284768212,0.303347280334728,0.024832214765100672,0.0007037297677691766,0.15867768595041326,0.036597262870362635,0.006365625621643127,0.03151674326986211,0.044950159864585296,0.03590052146008825,0.003456689711264741,0.0,0.008243405275779377,0.0
2017,0.0,15000.0,,<2,51190000000,9.0,1.0,1.0,9.0,Y,12,Y,U2 Ü2,,,Y,      Oberhausen Kreisfreie Stadt,152264.0,72.0,108531.0,3.8525788931880296,2.9973487254549966,19.114300810144414,12.088549788371575,10.490141117340032,7.629059468578657,22.045703839122485,5119000,0.0750591682632706,0.06480446927374303,0.1823308270676692,0.2913907284768212,0.303347280334728,0.024832214765100672,0.0007037297677691766,0.15867768595041326,0.036597262870362635,0.006365625621643127,0.03151674326986211,0.044950159864585296,0.03590052146008825,0.003456689711264741,0.0,0.008243405275779377,0.0
2017,355.0,98167.0,,>2,51190000000,7.0,1.0,1.0,9.0,Y,12,Y,,,,Y,      Oberhausen Kreisfreie Stadt,152264.0,72.0,108531.0,3.8525788931880296,2.9973487254549966,19.114300810144414,12.088549788371575,10.490141117340032,7.629059468578657,22.045703839122485,5119000,0.0750591682632706,0.06480446927374303,0.1823308270676692,0.2913907284768212,0.303347280334728,0.024832214765100672,0.0007037297677691766,0.15867768595041326,0.036597262870362635,0.006365625621643127,0.03151674326986211,0.044950159864585296,0.03590052146008825,0.003456689711264741,0.0,0.008243405275779377,0.0036162865321340163
2009,0.0,12500.0,,<3,51220000000,5.0,1.0,1.0,8.0,,12,Y,U3 Ü3,5.0,,Y,      Solingen Kreisfreie Stadt,114569.0,70.1,79444.0,3.1721769685353776,3.81685404054963,9.420609510257323,10.62085561497326,5.989445114595897,,18.018598321614878,5122000,0.04826638154880098,0.05603448275862069,0.21216041397153945,0.3112033195020747,0.2367632367632368,0.05177372962607862,0.0019249278152069296,0.1476846057571965,0.029422967053894494,0.002035738520696675,0.01773049645390071,0.033118405627198116,0.024930747922437674,0.002059025394646534,0.0,0.006253006253006253,0.0
2009,0.0,12500.0,,<3,51220000000,7.0,1.0,1.0,8.0,,12,Y,U3 Ü3,5.0,,Y,      Solingen Kreisfreie Stadt,114569.0,70.1,79444.0,3.1721769685353776,3.81685404054963,9.420609510257323,10.62085561497326,5.989445114595897,,18.018598321614878,5122000,0.04826638154880098,0.05603448275862069,0.21216041397153945,0.3112033195020747,0.2367632367632368,0.05177372962607862,0.0019249278152069296,0.1476846057571965,0.029422967053894494,0.002035738520696675,0.01773049645390071,0.033118405627198116,0.024930747922437674,0.002059025394646534,0.0,0.006253006253006253,0.0
2009,0.0,12500.0,,<3,51220000000,9.0,1.0,1.0,8.0,,12,Y,U3 Ü3,5.0,,Y,      Solingen Kreisfreie Stadt,114569.0,70.1,79444.0,3.1721769685353776,3.81685404054963,9.420609510257323,10.62085561497326,5.989445114595897,,18.018598321614878,5122000,0.04826638154880098,0.05603448275862069,0.21216041397153945,0.3112033195020747,0.2367632367632368,0.05177372962607862,0.0019249278152069296,0.1476846057571965,0.029422967053894494,0.002035738520696675,0.01773049645390071,0.033118405627198116,0.024930747922437674,0.002059025394646534,0.0,0.006253006253006253,0.0
