,year,regional_schlüssel,Aus15,Aus16,Aus17,Aus18,Aus19,Aus20,Aus21,Aus22,Aus23,Aus24,Aus25,Aus26,Aus27,Aus28,Aus29,Aus30,Aus31,Aus32,Aus33,Aus34,Aus35,Aus36,Aus37,Aus38,Aus39,Aus40,Aus41,Aus42,Aus43,Aus44,Aus45,Aus46,Aus47,Aus48,Aus49,Aus50,Ausuknwn,Deu15,Deu16,Deu17,Deu18,Deu19,Deu20,Deu21,Deu22,Deu23,Deu24,Deu25,Deu26,Deu27,Deu28,Deu29,Deu30,Deu31,Deu32,Deu33,Deu34,Deu35,Deu36,Deu37,Deu38,Deu39,Deu40,Deu41,Deu42,Deu43,Deu44,Deu45,Deu46,Deu47,Deu48,Deu49,Deu50,Deuuknwn,Austotal,Deutotal,Deu15_20,Aus15_20,Deu21_25,Aus21_25,Deu26_30,Aus26_30,Deu31_35,Aus31_35,Deu36_40,Aus36_40,Deu41_45,Aus41_45,Deu46_50,Aus46_50
54,2000,5170012,0,0,0,1,0,2,0,1,0,1,1,4,2,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,3,5,5,6,13,10,12,15,20,22,23,26,13,13,10,0,0,3,1,0,1,0,0,0,0,0,12,5,4,5,0,21,234,3,7,3,32,11,79,4,85,0,4,0,1,0,26
55,2000,5170016,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,1,4,4,4,6,7,9,6,8,11,5,7,0,0,0,1,0,0,0,0,0,0,0,5,2,6,1,0,9,95,0,5,4,8,2,30,1,37,0,1,0,0,2,14
56,2000,5170020,0,0,0,0,3,2,5,4,4,8,12,13,4,8,2,3,1,5,2,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,1,1,2,2,11,5,7,9,5,15,5,18,15,16,22,21,13,21,21,11,10,1,0,1,0,0,0,0,0,0,0,0,6,9,2,2,0,86,252,5,22,33,41,30,92,12,76,1,2,0,0,5,19
57,2000,5170024,0,1,4,2,11,7,10,13,13,16,17,13,17,13,15,18,11,9,5,6,6,1,1,0,0,1,0,0,0,0,0,0,8,3,0,1,0,1,1,6,7,3,16,16,18,20,22,26,32,39,55,46,62,68,45,51,46,28,2,1,8,3,2,0,0,0,0,0,0,29,16,14,12,0,222,695,25,34,69,102,76,234,37,238,3,16,0,0,12,71
58,2000,5170028,0,0,1,0,2,2,1,6,2,6,1,2,2,1,7,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2,3,3,7,4,9,8,11,7,4,8,10,13,17,17,16,17,10,10,1,0,0,0,0,0,0,0,0,0,0,11,2,4,3,0,43,201,5,19,16,39,14,52,6,70,0,1,0,0,2,20
59,2000,5170032,0,0,0,2,0,0,2,2,0,2,3,2,0,1,2,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,5,3,8,7,8,12,10,8,15,18,23,22,17,12,18,12,0,0,1,0,0,0,0,0,0,0,0,17,8,2,3,0,26,235,2,11,9,38,6,74,6,81,1,1,0,0,2,30
60,2000,5170036,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,3,2,1,7,13,9,11,19,14,8,7,7,10,0,1,1,0,0,0,1,0,0,0,0,4,3,2,1,0,9,130,1,2,3,10,2,59,3,46,0,2,0,1,0,10
61,2000,5170040,0,0,0,0,0,0,0,0,1,1,0,0,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,1,2,2,1,0,5,9,8,7,6,10,5,3,8,1,0,2,0,0,0,0,0,0,0,0,3,5,2,0,0,11,85,0,2,2,9,5,29,3,32,0,3,0,0,1,10
62,2000,5170044,0,0,1,2,0,0,3,2,2,6,4,4,4,5,4,7,3,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7,8,10,10,8,8,6,8,13,20,24,18,22,17,19,18,9,0,2,1,4,0,0,0,0,0,0,0,10,6,3,0,0,57,253,3,17,17,42,24,83,12,85,0,7,0,0,1,19
63,2000,5170048,0,3,0,1,2,2,6,7,9,2,5,4,6,4,8,14,5,5,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,4,2,1,0,0,0,5,2,8,15,17,14,15,20,23,21,38,34,26,32,33,42,28,19,22,0,1,7,4,2,0,0,0,0,0,0,26,13,8,10,0,98,485,8,30,29,89,36,151,16,144,2,14,0,0,7,57
64,2000,5170052,0,0,0,1,1,0,2,0,0,2,2,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,3,3,5,1,4,10,6,11,12,10,12,20,17,19,8,11,0,1,2,1,0,0,0,0,0,0,0,8,6,3,1,0,15,181,2,10,6,23,1,51,4,75,0,4,0,0,2,18
65,2000,5313000,1,2,4,7,12,16,20,26,41,27,42,41,43,41,37,40,23,39,25,22,21,2,0,11,0,1,0,0,0,0,0,0,20,16,11,10,0,111,7,12,13,24,19,22,51,34,37,54,63,82,70,119,134,143,163,129,122,107,9,4,26,15,2,0,0,0,0,0,0,80,63,56,36,0,601,1807,42,186,156,198,202,468,130,664,14,56,0,0,57,235
66,2000,5314000,0,3,6,13,14,25,27,38,49,50,51,48,60,53,64,60,55,43,47,34,41,5,3,16,6,3,0,0,0,0,0,0,26,17,24,13,0,1,2,7,10,22,27,32,45,54,73,66,80,86,106,124,160,198,178,197,173,141,17,5,40,20,5,2,1,0,0,0,0,157,98,73,55,0,894,2255,61,69,215,270,285,556,220,887,33,87,0,3,80,383
67,2000,5315000,112,7,8,48,97,120,132,149,230,228,212,233,243,238,211,179,164,146,142,129,100,7,4,22,9,4,0,0,0,0,0,0,75,55,38,22,0,3,16,38,64,90,133,148,141,175,202,249,250,261,349,402,467,565,588,583,467,474,22,12,83,40,5,4,3,0,0,0,2,360,264,186,130,0,3364,6776,392,344,951,915,1104,1729,681,2677,46,162,0,7,190,942
68,2000,5316000,111,0,0,2,4,12,25,13,33,29,37,30,28,37,19,19,25,14,8,8,10,3,1,1,1,0,0,0,0,0,0,1,11,4,5,0,0,0,3,6,8,15,16,29,38,33,33,44,43,53,59,70,73,78,92,74,63,51,6,4,16,4,0,0,0,0,0,0,0,47,46,23,16,0,491,1043,129,48,137,177,133,298,65,358,6,30,0,0,21,132
69,2000,5334002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2000,5334004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2000,5334008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2000,5334012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2000,5334016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2000,5334020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2000,5334024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2000,5334028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2000,5334032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2000,5334036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2000,5354004,0,0,0,1,1,7,4,4,10,9,12,13,10,8,15,7,5,3,1,5,6,1,0,1,0,1,0,0,0,0,0,0,2,1,3,1,0,1,2,1,6,10,11,13,12,22,12,14,16,23,15,25,27,25,30,29,18,13,1,0,0,0,0,0,0,0,0,0,0,8,10,4,4,0,131,352,9,31,39,73,53,106,20,115,3,1,0,0,7,26
80,2000,5354008,0,1,1,4,3,4,10,7,7,3,10,7,3,15,11,3,4,2,1,2,2,0,0,0,1,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,5,4,8,4,4,8,6,15,13,20,18,12,15,17,10,14,10,1,0,5,0,0,0,0,0,0,0,0,8,3,4,3,0,108,207,13,9,37,30,39,78,11,66,2,6,0,0,6,18
81,2000,5354012,0,0,2,0,4,6,3,3,3,4,5,5,6,7,4,10,6,1,4,2,1,1,0,2,1,0,0,0,0,0,0,0,4,0,0,2,0,110,3,2,4,7,6,16,15,14,16,30,18,20,34,24,40,31,27,32,31,20,0,1,3,0,0,0,0,0,0,0,0,13,9,12,4,0,86,542,12,132,18,91,32,136,14,141,4,4,0,0,6,38
82,2000,5354016,0,1,0,2,4,1,3,4,2,6,8,7,5,8,10,3,6,7,5,3,3,0,0,2,0,0,1,0,0,0,0,0,2,2,1,1,0,1,1,0,3,8,7,12,6,15,16,11,13,22,21,14,32,41,34,23,27,19,2,1,4,1,1,0,0,0,0,0,0,14,11,12,2,0,97,374,8,20,23,60,33,102,24,144,2,9,1,0,6,39
83,2000,5354020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,1,2,9,8,0,9,5,10,19,12,12,5,6,5,0,1,1,0,0,0,0,0,0,0,0,4,2,3,2,0,8,121,1,3,0,22,2,43,3,40,0,2,0,0,2,11
84,2000,5354024,0,0,0,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,4,3,4,2,8,12,5,7,4,8,0,0,0,1,0,0,0,0,0,0,0,1,3,2,3,0,8,71,0,0,2,4,5,21,0,36,0,1,0,0,1,9
85,2000,5354028,0,0,0,1,0,0,1,2,0,3,1,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,2,1,0,3,4,2,6,2,3,5,11,16,12,19,8,12,3,0,0,1,1,0,0,0,0,0,0,0,4,4,5,0,0,19,126,1,5,7,15,2,37,5,54,0,2,0,0,4,13
86,2000,5354032,0,0,4,5,5,14,8,7,13,7,10,4,8,11,6,13,4,8,4,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,112,0,6,4,13,6,13,12,16,16,19,15,20,29,24,40,49,41,36,29,26,1,1,5,0,0,0,0,0,0,0,0,18,13,10,9,0,145,583,28,141,45,76,42,128,23,181,3,7,0,0,4,50
87,2000,5354036,0,0,0,0,1,3,0,0,5,2,4,2,3,1,6,5,5,6,2,2,5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,2,9,8,7,9,12,14,12,26,35,28,24,34,22,20,19,1,2,4,0,1,0,0,0,0,0,0,9,9,8,6,0,56,326,4,7,11,45,17,115,20,119,1,8,0,0,3,32
88,2000,5358004,0,0,0,0,1,2,1,1,1,2,6,3,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,2,4,1,7,6,5,9,5,11,7,21,1,5,8,0,0,2,1,0,0,0,0,0,0,0,4,5,5,2,0,27,116,3,1,11,18,9,36,3,42,0,3,0,0,1,16
89,2000,5358008,0,3,1,4,6,10,16,16,20,12,24,15,24,24,13,9,13,14,7,7,6,1,0,0,1,0,0,1,0,0,0,0,10,6,0,1,0,0,0,5,16,23,29,22,20,32,33,33,38,40,43,44,51,53,21,49,41,32,1,1,8,4,1,0,0,0,0,0,0,21,19,9,8,0,264,697,24,73,88,140,85,216,47,196,2,15,1,0,17,57
90,2000,5358012,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,4,3,5,3,2,3,3,1,2,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,7,39,1,1,2,4,1,17,2,11,0,1,0,1,1,4
91,2000,5358016,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,6,5,8,6,7,9,7,8,6,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,78,1,1,2,6,1,25,3,37,0,0,0,0,0,9
92,2000,5358020,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,3,6,4,5,7,7,13,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,13,73,1,2,1,13,4,36,7,13,0,0,0,0,0,9
93,2000,5358024,0,0,0,0,1,0,3,3,2,0,2,6,3,5,1,8,8,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,2,1,3,0,6,8,6,10,10,5,12,14,10,18,17,29,24,18,14,17,0,0,5,0,0,0,0,0,0,0,0,13,6,8,3,0,56,260,1,13,10,39,23,71,17,102,1,5,0,0,4,30
94,2000,5358028,0,0,0,0,0,0,0,1,1,0,0,3,2,2,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,2,4,6,8,3,4,10,9,10,7,14,11,11,11,2,0,1,1,1,0,0,1,0,0,0,0,3,3,3,0,0,16,129,0,4,2,23,8,40,4,49,1,3,0,1,1,9
95,2000,5358032,0,0,0,1,0,0,1,1,0,2,0,1,3,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,2,5,6,7,6,6,9,14,10,12,8,1,0,2,0,0,0,0,0,0,0,0,6,4,3,0,0,18,111,1,1,4,11,6,30,7,53,0,3,0,0,0,13
96,2000,5358036,0,0,0,0,0,0,0,1,4,1,1,1,1,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,4,5,6,4,1,4,4,7,11,14,9,7,3,12,4,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,17,108,0,6,7,20,5,40,4,35,0,1,0,0,1,6
97,2000,5358040,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,2,1,4,3,2,6,4,5,8,1,7,7,7,9,2,4,4,0,0,1,1,0,0,0,0,0,0,0,6,1,2,0,0,8,90,0,6,1,19,3,28,1,26,0,2,0,0,3,9
98,2000,5358044,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,2,4,5,3,4,5,11,7,6,6,5,7,8,6,0,0,0,1,0,0,0,0,0,0,0,4,0,2,2,0,8,92,0,3,2,15,4,33,0,32,0,1,0,0,2,8
99,2000,5358048,0,1,0,0,1,0,0,0,1,4,3,3,1,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,6,3,4,4,7,4,13,14,8,13,4,19,7,9,3,0,0,1,0,0,0,0,0,0,0,0,3,7,1,0,0,25,133,2,3,8,24,8,52,6,42,0,1,0,0,1,11
100,2000,5358052,0,0,0,0,1,0,0,0,0,0,1,1,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,2,2,9,2,6,1,5,4,5,7,8,6,3,7,0,0,0,1,0,0,0,0,0,0,0,3,4,1,3,0,12,85,1,5,1,16,7,21,2,31,0,1,0,0,1,11
101,2000,5358056,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,4,2,3,1,11,10,4,5,6,6,5,1,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,5,79,1,2,1,11,2,27,1,26,0,1,0,0,0,12
102,2000,5358060,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,2,2,3,5,7,9,5,12,6,3,3,5,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,4,78,0,1,2,12,2,29,0,29,0,2,0,0,0,5
103,2000,5362004,0,1,1,1,1,1,4,3,4,5,1,3,5,0,1,0,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,1,2,4,2,2,4,4,7,3,7,6,10,14,19,14,13,13,13,15,10,0,0,3,0,0,0,0,0,0,0,0,4,6,3,3,0,49,182,5,11,17,25,9,63,10,64,0,3,0,0,8,16
104,2000,5362008,0,0,3,4,6,11,10,8,15,23,18,11,4,11,12,8,10,9,3,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,2,2,11,8,9,7,13,21,16,23,24,31,30,38,36,34,29,29,14,2,0,6,3,0,0,0,0,0,0,0,20,8,9,4,0,181,430,24,24,74,66,46,146,31,142,1,11,1,0,4,41
105,2000,5362012,0,0,1,3,1,7,2,8,3,5,8,8,11,10,10,1,2,8,2,4,2,0,0,2,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,3,6,4,8,3,7,11,12,13,10,19,28,22,38,25,24,20,17,3,1,2,3,0,0,0,0,0,0,0,10,11,11,9,0,106,320,12,13,26,41,40,92,18,124,2,9,0,0,8,41
106,2000,5362016,0,0,0,1,1,1,1,1,1,1,2,3,3,2,2,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,6,3,3,9,5,6,12,2,7,13,15,13,18,13,10,17,6,5,1,1,1,2,0,0,0,0,0,0,0,5,6,2,4,0,30,188,3,15,6,34,14,66,4,51,0,5,0,0,3,17
107,2000,5362020,0,0,0,1,1,3,1,1,4,1,2,6,1,1,2,1,1,4,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,0,0,1,1,5,4,2,5,6,4,5,11,14,17,26,27,34,28,35,36,30,24,0,0,3,3,0,0,0,0,0,0,0,15,14,8,9,0,43,367,5,13,9,31,11,118,11,153,1,6,0,0,6,46
108,2000,5362024,0,0,1,0,2,2,5,2,1,5,5,6,3,6,7,4,5,5,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,0,0,0,1,2,7,3,11,9,5,12,12,10,12,19,20,34,35,34,22,18,23,1,0,6,4,0,0,0,0,0,0,0,26,16,13,5,0,81,360,5,13,18,49,26,95,23,132,0,11,1,0,8,60
109,2000,5362028,0,0,0,1,2,3,3,9,3,9,12,5,4,9,12,4,5,3,4,8,3,0,0,0,1,0,0,0,0,0,0,0,4,3,1,1,0,0,1,4,4,4,10,9,8,8,13,11,16,15,20,30,27,36,30,28,22,30,1,0,6,1,0,0,0,0,0,0,0,14,9,11,6,0,109,374,6,23,36,49,34,108,23,146,1,8,0,0,9,40
110,2000,5362032,0,1,2,3,2,11,9,6,13,7,8,8,13,9,5,6,11,3,10,7,6,0,0,3,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,2,1,12,12,10,17,10,13,15,20,25,32,33,29,25,39,35,27,31,1,1,2,4,0,0,0,0,0,0,0,19,12,7,7,0,148,442,19,28,43,65,41,139,37,157,3,8,1,0,4,45
111,2000,5362036,0,0,1,0,2,4,0,3,3,4,3,7,5,5,2,6,2,4,3,4,2,0,0,1,1,1,0,0,0,0,0,0,3,3,1,1,0,0,0,0,1,3,6,4,4,7,15,8,17,9,36,29,37,37,24,30,27,28,1,1,6,3,2,0,0,0,0,0,0,29,17,8,9,0,71,398,7,10,13,38,25,128,15,146,3,13,0,0,8,63
112,2000,5362040,0,0,0,0,2,8,3,6,6,7,8,11,8,5,6,7,7,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,3,3,3,5,11,3,9,15,6,10,14,10,19,17,22,18,23,24,22,10,0,1,1,3,0,0,0,0,0,0,0,13,13,6,4,0,101,288,10,25,30,43,37,82,18,97,0,5,0,0,6,36
113,2000,5366004,0,0,0,1,0,0,2,1,1,2,2,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,3,2,5,4,4,7,6,8,13,12,10,9,6,7,8,0,1,2,2,0,0,0,0,0,0,0,3,5,5,2,0,17,128,1,4,8,18,1,46,6,40,0,5,0,0,1,15
114,2000,5366008,0,0,0,0,0,0,0,0,2,1,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,2,3,2,3,1,5,5,4,10,6,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,11,70,0,2,5,13,3,25,2,21,0,0,0,0,1,9
115,2000,5366012,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,2,5,2,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,27,0,0,2,3,0,11,0,8,0,2,0,0,0,3
116,2000,5366016,0,1,1,2,2,3,3,1,3,6,9,5,6,5,5,4,6,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,2,0,12,10,11,13,15,21,18,22,21,24,28,34,32,28,19,25,23,0,0,4,1,2,0,0,0,0,0,0,13,17,17,6,0,89,418,9,24,22,78,25,129,23,127,0,7,0,0,10,53
117,2000,5366020,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,0,2,8,5,6,10,6,3,7,4,8,1,2,1,0,2,1,0,0,0,0,0,0,0,3,0,1,0,0,7,79,1,4,1,15,1,30,3,22,1,4,0,0,0,4
118,2000,5366024,0,0,0,0,1,3,1,0,0,0,1,2,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,3,3,8,6,3,7,6,9,6,6,9,6,5,5,4,0,0,2,0,0,0,0,0,0,0,0,3,0,2,3,0,16,107,4,11,2,23,4,34,5,29,0,2,0,0,1,8
119,2000,5366028,0,0,0,0,1,1,2,1,0,1,1,0,1,6,2,3,3,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,2,7,12,8,11,10,15,10,14,19,15,25,21,15,14,6,2,3,2,1,0,0,0,0,0,0,0,10,12,3,5,0,30,247,2,7,5,48,12,73,7,81,2,8,0,0,2,30
120,2000,5366032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,3,3,1,3,6,3,7,3,5,6,3,4,1,0,1,1,0,0,0,0,0,0,0,3,6,3,3,0,3,72,0,4,0,9,2,20,1,21,0,3,0,0,0,15
121,2000,5366036,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,1,4,3,2,4,7,5,5,14,14,9,13,5,7,6,0,1,3,1,0,0,0,0,0,0,0,6,2,1,1,0,11,119,0,5,1,14,7,45,2,40,0,5,0,0,1,10
122,2000,5366040,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,1,3,3,6,1,2,4,8,10,9,14,10,11,14,11,9,0,0,0,0,0,0,0,0,0,0,0,11,7,1,2,0,10,145,0,9,4,15,3,45,2,55,0,0,0,0,1,21
123,2000,5366044,0,0,0,0,0,1,0,1,2,0,1,0,4,1,2,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,5,13,10,3,8,5,7,9,17,8,17,7,10,12,9,1,1,5,1,0,0,1,0,0,0,0,2,7,3,3,0,20,175,1,11,4,39,8,46,7,55,0,8,0,1,0,15
124,2000,5370004,0,0,0,2,1,1,0,4,4,6,5,2,6,4,1,1,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,1,1,5,7,8,5,3,6,15,18,17,21,16,21,27,32,19,21,15,21,3,0,5,2,0,0,0,0,0,0,0,12,8,6,2,0,53,317,4,22,19,47,14,102,9,108,0,10,0,0,7,28
